127.0.0.1 - - [21/Dec/2025:20:30:03 +0700] "GET /wp-admin/update-core.php HTTP/1.1" 500 142627
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-includes/js/clipboard.min.js?ver=2.0.11 HTTP/1.1" 200 9009
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-includes/js/media-views.min.js?ver=6.9 HTTP/1.1" 200 110772
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-includes/js/media-editor.min.js?ver=6.9 HTTP/1.1" 200 10885
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-includes/js/media-audiovideo.min.js?ver=6.9 HTTP/1.1" 200 12052
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-includes/js/mce-view.min.js?ver=6.9 HTTP/1.1" 200 9770
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-includes/js/imgareaselect/jquery.imgareaselect.min.js?ver=6.9 HTTP/1.1" 200 9770
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-admin/js/image-edit.min.js?ver=6.9 HTTP/1.1" 200 15515
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/elementor/assets/js/packages/ui/ui.min.js?ver=3.33.6 HTTP/1.1" 200 906491
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-includes/js/media-grid.min.js?ver=6.9 HTTP/1.1" 200 13294
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/elementor/assets/js/packages/icons/icons.min.js?ver=3.33.6 HTTP/1.1" 200 346232
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/elementor/assets/js/admin-modules.min.js?ver=3.33.6 HTTP/1.1" 200 15750
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/elementor/assets/js/ai-media-library.min.js?ver=3.33.6 HTTP/1.1" 200 633935
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/elementor/assets/js/admin.min.js?ver=3.33.6 HTTP/1.1" 200 53879
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/elementor-pro/assets/js/admin.min.js?ver=3.28.3 HTTP/1.1" 200 28408
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/happy-elementor-addons/assets/vendor/micromodal/micromodal.min.js?ver=3.20.1 HTTP/1.1" 200 7102
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/happy-elementor-addons/assets/admin/js/admin.min.js?ver=3.20.1 HTTP/1.1" 200 1721
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-includes/js/wp-api.min.js?ver=6.9 HTTP/1.1" 200 14682
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-includes/js/dist/plugins.min.js?ver=039ed87b5b9f7036ceee HTTP/1.1" 200 4334
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/elementor/assets/js/import-export-admin.min.js?ver=3.33.6 HTTP/1.1" 200 6281
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/astra-sites/inc/lib/zip-ai/sidebar/build/sidebar-app.js?ver=aceddf37ee8a94bd3c13 HTTP/1.1" 200 212240
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/elementor/assets/js/import-export-customization-admin.min.js?ver=3.33.6 HTTP/1.1" 200 33035
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-includes/js/wp-sanitize.min.js?ver=6.9 HTTP/1.1" 200 444
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105 HTTP/1.1" 200 13332
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-admin/js/updates.min.js?ver=6.9 HTTP/1.1" 200 48443
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/header-footer-elementor/admin/assets/js/ehf-admin.js?ver=2.5.2 HTTP/1.1" 200 15105
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/astra-sites/inc/lib/zipwp-images/dist/main.js?ver=1.0.19 HTTP/1.1" 200 187801
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/elementor/assets/js/admin-notifications.min.js?ver=3.33.6 HTTP/1.1" 200 14578
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/elementor/assets/js/admin-top-bar.min.js?ver=3.33.6 HTTP/1.1" 200 11854
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/elementor/assets/lib/tipsy/tipsy.min.js?ver=1.0.0 HTTP/1.1" 200 4987
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/heartbeat-control/vendor/cmb2/cmb2/js/cmb2.min.js?ver=2.10.1 HTTP/1.1" 200 31616
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/elementor/assets/js/beta-tester.min.js?ver=3.33.6 HTTP/1.1" 200 8822
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/elementor/assets/js/packages/query/query.min.js?ver=3.33.6 HTTP/1.1" 200 37720
127.0.0.1 - - [21/Dec/2025:20:30:30 +0700] "GET /wp-content/plugins/elementor/assets/js/e-home-screen.min.js?ver=3.33.6 HTTP/1.1" 200 68882
127.0.0.1 - - [21/Dec/2025:20:30:32 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:30:35 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:30:38 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:30:40 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:30:42 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:30:44 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:30:44 +0700] "GET /favicon.ico HTTP/1.1" 302 -
127.0.0.1 - - [21/Dec/2025:20:30:46 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:30:48 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:30:50 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:30:52 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:30:53 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:30:55 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:30:57 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:30:58 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:31:00 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:31:02 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:31:04 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:31:06 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:31:07 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:31:09 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:31:11 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:31:13 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:31:14 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:31:16 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:31:18 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:31:20 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:31:22 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:31:23 +0700] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 47
127.0.0.1 - - [21/Dec/2025:20:31:50 +0700] "GET /wp-admin HTTP/1.1" 301 248
127.0.0.1 - - [21/Dec/2025:20:32:00 +0700] "GET /wp-content/plugins/happy-elementor-addons/assets/admin/css/wp-dashboard.min.css?ver=3.20.1 HTTP/1.1" 200 2465
127.0.0.1 - - [21/Dec/2025:20:32:00 +0700] "GET /wp-content/plugins/wpforms-lite/assets/css/dashboard-widget.min.css?ver=1.9.8.1 HTTP/1.1" 200 16601
127.0.0.1 - - [21/Dec/2025:20:32:01 +0700] "GET /wp-content/plugins/wpforms-lite/assets/css/admin/admin-splash-modal.min.css?ver=1.9.8.1 HTTP/1.1" 200 11019
